fundamental_value,benchmark_val,baseline_price,treatment_price
106.0819594935375,105.94804381058529,108.5044895039404,108.4973518270982
107.34767400157301,106.92049900045518,108.7327640025497,108.98394280264971
106.46718401951831,107.35149083866041,109.31721545229456,109.30511399311331
107.63091001105991,107.48975318878648,109.09481981776287,109.0668620408297
107.03745513423526,106.84301092282038,109.53184368480379,108.39164551007057
105.61180947311925,106.47469321405198,107.03902106049829,105.89360691155595
106.3740400604636,106.43392383258274,106.61433817215551,106.83744201699281
107.75058379126872,107.24904241663458,107.15203300546985,107.58919174904622
110.56993721467781,108.88082049695765,111.59287124701248,106.98074326167543
109.24586497605789,110.30921236890549,111.59433968279114,109.18007909033405
110.00657986090867,110.43627597234341,112.57823015678466,112.70978826647246
109.55121627920681,109.62118060653587,111.47153441987557,111.85851638358892
110.40724487836913,110.20173782991206,111.19889830888636,111.48986548702501
108.79015683643418,107.80878132334625,110.32222121461888,110.65409786095171
107.41965387629166,106.93770039090724,108.59461937392773,108.58210693780353
106.58410737589203,105.43598414328983,109.52753386776342,109.5264131782337
106.66297045531321,107.58677055541472,108.88486777072895,108.86720721904337
105.97606236652197,103.27206207277113,109.18456502069328,109.16517946095392
106.67147511551522,108.84606884291412,108.57494730684103,108.54364698352408
107.7671338832608,108.39248990200484,108.14745231707793,108.1154939735658
108.40980174424605,107.68460659000849,111.93368034663041,111.93291728353026
110.17349860936064,109.76310391416976,112.07992864973859,112.08354497756974
110.62705170077297,110.65716480126484,111.33661843827775,111.34496645024952
109.28352834511924,108.46650639037374,111.91419662069208,111.93673442031834
110.7781383611544,111.63195949541392,111.32638158783247,111.35417379885978
110.1042765378252,110.71647666010125,112.03348859003275,111.97341805518639
111.10570775701348,111.50873382711235,113.02919162328027,112.96779060100734
112.86240393244096,112.62830062429825,114.09341872415582,114.03079509578812
113.37334293604668,114.7557024785117,114.61136793426392,114.7770518294476
111.68413954100154,111.83405605155173,111.46595187287049,112.50718828518633
110.65780289879505,108.60422925797685,113.80916881478834,111.84416754235335
112.12563990397244,112.39998728118448,112.6967003299189,111.46660809441454
111.9305736051013,112.63298338576207,113.59236655034624,116.81034359938515
112.01407532174082,112.9639491520861,112.67788574110386,112.84908437242898
112.86165539015731,112.68136004048964,113.43517938252617,113.98375027442408
113.64459702541171,116.97193541901797,114.0941740917189,114.60954389550767
113.95618208385298,113.33157539802606,115.04930627409756,115.3140681207937
113.71295370927912,113.69119112378182,115.93414870407571,114.6566742147578
113.3522966867057,112.86702037736877,114.1317707235524,114.37853379896808
114.323211669177,115.844578600563,114.85025467795461,115.05360576454576
114.95207728087158,113.3223874051447,115.1133167672921,117.31861574657735
114.65095307849379,114.54225825026543,109.8670617030966,110.0807278025435
115.89254728930452,117.73813984214289,115.5689673870743,118.16994444042525
115.73731579386421,116.36984944505262,115.65087187402344,116.86100334914359
114.75007269452932,113.4681143642885,115.93607242436978,117.23845862643594
113.87675595178355,113.56502950006217,117.62583933467147,117.0488137022413
112.76199596505265,112.31388210695529,117.70610574903765,116.70882249984753
112.44961637978285,114.39145515486105,116.84605135729724,116.23162503377536
113.83983560691378,113.84792791522527,115.89088655906066,115.02587201853892
112.92134991174194,113.19647553520203,116.12492181587659,115.39694113895442
113.12872339971295,112.93066663737113,114.94465889611119,115.05086822605465
112.38263380998022,112.44602397611337,114.61414425296655,114.39828309570679
112.08486769653562,113.16810813231733,114.00062576405904,113.91734241635746
110.39953473974451,108.65937799443527,114.58654988125885,112.94134904361167
110.1508221604971,111.20760717264822,113.76862053465452,112.11541882860294
109.93216386580782,108.85076063660487,107.21494105833044,112.22147533607792
110.52219526019671,112.954365126619,110.38051213871678,111.8210722919179
110.7637076091474,111.19899834311029,110.13105147690666,110.86210140619806
109.43877393738674,107.60491047817656,109.63631155802047,110.0047603285882
